year,month,month_day,date_mm_dd_yyyy,any_birds_found_on_route_shift,route_shift,route_name,building_name,building_face_direction,species,found_dead_alive,picture_url_google_photos_album
2019,10,2019-10-25,2019-10-25,Yes,PM,N/A,Beckman Institute_228,East,White-throated Sparrow_Zonotrichia albicollis,Dead,"https://photos.google.com/photo/AF1QipMouSqkYu8gI3Xasi2VKu515nUVwjD28Nj1ADLf
"
2019,11,2019-11-06,2019-11-06,Yes,AM,N/A,Temple Hoyne Buell Hall_339,South,NA,Dead,https://photos.google.com/photo/AF1QipOomMeU_Sndik8P6oSOFCw8UWvSRiJ_TrPXDxJB
2019,11,2019-11-06,2019-11-06,Yes,AM,N/A,Temple Hoyne Buell Hall_339,West,NA,Dead,https://photos.google.com/photo/AF1QipMmAf5rWFmBHkkuja0e-DO7LTYnRDaNRWKBQfzt
2019,11,2019-11-06,2019-11-06,Yes,AM,N/A,Temple Hoyne Buell Hall_339,West,Dark-eyed Junco_Junco hyemalis,Dead,https://photos.google.com/photo/AF1QipMd9euRE9hsuCipJLct78VfBJElncABSZsiQ2WW
2019,11,2019-11-06,2019-11-06,Yes,AM,N/A,Temple Hoyne Buell Hall_339,West,NA,Dead,https://photos.google.com/photo/AF1QipPUzIHMrJ87irS7MztnAxc6zSRJWzSQ487dI0cZ
2019,11,2019-11-06,2019-11-06,Yes,AM,N/A,Temple Hoyne Buell Hall_339,West,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/photo/AF1QipM2XJgtwojKnL4E8m_DVBGj-B5vjBWL11bPzE0b
2019,11,2019-11-11,2019-11-11,Yes,AM,N/A,Carl R. Woese Institute for Genomic Biology_1080,South,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipPvF_n9D97hpuFJts_HNVQ79AeBu6E8eYKswGeK?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,11,2019-11-06,2019-11-06,Yes,PM,N/A,Agricultural Engineering Sciences Building_8,West,American Robin_Turdus migratorius,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipPM5x7kKWwKEhGHWJ5Pc_QS0i7oOR-e03eJxIR9?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,11,2019-11-06,2019-11-06,Yes,PM,N/A,Agricultural Engineering Sciences Building_8,West,Ovenbird_Seiurus aurocapilla,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipOsOKnBPoabOlvkigJ478ksaPyxG4t8CqSTc4j8?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,11,2019-11-06,2019-11-06,Yes,PM,N/A,Agricultural Engineering Sciences Building_8,West,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipMksNYO_vmsevXMrFi1xMWPAIh6d8mDFyolwqKv?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-26,2019-10-26,Yes,AM,N/A,Beckman Institute_228,South,Brown Creeper_Certhia americana,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipMDJucFiWYgigu_JpHk1BVHlnWdkAPM6yeUIe8F?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-26,2019-10-26,Yes,AM,N/A,Beckman Institute_228,South,Hermit Thrush_Catharus guttatus,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipN99A-xJsfhfNbetkknEidlaLpxD7Z-HcFzrw2d?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-26,2019-10-26,Yes,AM,N/A,Beckman Institute_228,South,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipOC9PFr-0BDk6oMhif_dyAyI8vmGdTvpHU1CpGu?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-13,2020-09-13,Yes,PM,North Quad,Beckman Institute_228,East,NA,Dead,NA
2020,9,2020-09-14,2020-09-14,Yes,AM,South Quad,Agricultural Engineering Sciences Building_8,South,Unidentifiable,Dead,https://photos.app.goo.gl/s28mUQjwtscfCesj9
2020,9,2020-09-14,2020-09-14,Yes,AM,South Quad,Education Building_160,West,Ovenbird_Seiurus aurocapilla,Alive,https://photos.app.goo.gl/2QLfJTU8cGMYCCydA
2020,9,2020-09-14,2020-09-14,Yes,AM,South Quad,Law Building_156,North,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.app.goo.gl/w56F6piXYfqRJP7Z8
2020,9,2020-09-14,2020-09-14,Yes,AM,Main Quad,Carl R. Woese Institute for Genomic Biology_1080,North,American Redstart_Setophaga ruticilla,Dead,https://photos.app.goo.gl/6iwUbtDXn1KK6mvV9
2020,9,2020-09-14,2020-09-14,Yes,AM,Main Quad,Chemical & Life Sciences Laboratory_70,East,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.app.goo.gl/vKzEZ9MWWpwCNkCX7
2020,9,2020-09-14,2020-09-14,Yes,PM,North Quad,Beckman Institute_228,North,Ovenbird_Seiurus aurocapilla,Dead,https://photos.app.goo.gl/XvbYfwRi6fnyPnur9
2020,9,2020-09-14,2020-09-14,Yes,PM,North Quad,Beckman Institute_228,South,Bay-breasted Warbler_Setophaga castanea,Dead,https://photos.app.goo.gl/A8k5nja9MAsCCQnR6
2020,9,2020-09-14,2020-09-14,Yes,PM,North Quad,Beckman Institute_228,South,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.app.goo.gl/GirN5xiohufDk9PY8
2020,9,2020-09-14,2020-09-14,Yes,PM,North Quad,Electrical and Computer Engineering_409,North,Unidentifiable,Dead,https://photos.app.goo.gl/kbDFjH474zDehjGEA
2020,9,2020-09-14,2020-09-14,Yes,PM,North Quad,Grainger Engineering Library Information Center_324,West,Unidentifiable,Dead,https://photos.app.goo.gl/cfTLtV7ZpdriLZyY6
2020,9,2020-09-14,2020-09-14,Yes,PM,North Quad,Grainger Engineering Library Information Center_324,North,American Crow_Corvus brachyrhynchos,Dead,https://photos.app.goo.gl/jZrKB8KL1tojDYBr6
2020,9,2020-09-14,2020-09-14,Yes,AM,North Quad,Beckman Institute_228,North,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.app.goo.gl/1xuoWcgy3TWiywhw8
2020,9,2020-09-14,2020-09-14,Yes,AM,North Quad,Beckman Institute_228,North,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.app.goo.gl/t9zeL6cdmCWcPjDQ9
2020,9,2020-09-14,2020-09-14,Yes,AM,North Quad,Beckman Institute_228,North,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.app.goo.gl/QUPAs8fJo3eg7WL26
2020,9,2020-09-14,2020-09-14,Yes,AM,North Quad,Beckman Institute_228,North,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.app.goo.gl/DD98cEqhQ5HB1aV86
2020,9,2020-09-14,2020-09-14,Yes,AM,North Quad,Beckman Institute_228,North,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.app.goo.gl/8FmV3CEYPxPvGP7F9
2020,9,2020-09-14,2020-09-14,Yes,AM,North Quad,Beckman Institute_228,North,Swainson's Thrush_Catharus ustulatus,Dead,NA
2020,9,2020-09-14,2020-09-14,Yes,AM,North Quad,Beckman Institute_228,North,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.app.goo.gl/FE2mdRMdmqVc3QY6A
2020,9,2020-09-14,2020-09-14,Yes,AM,North Quad,Beckman Institute_228,North,Ovenbird_Seiurus aurocapilla,Dead,https://photos.app.goo.gl/swvxExH4kTzP7doC9
2020,9,2020-09-14,2020-09-14,Yes,AM,North Quad,Beckman Institute_228,North,Black-throated Green Warbler_Setophaga virens,Alive,https://photos.app.goo.gl/it2AjcehFbCWVp4FA
2020,9,2020-09-14,2020-09-14,Yes,AM,North Quad,Coordinated Science Laboratory_148,North,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.app.goo.gl/JtBCnHyet91DHiwL8
2020,9,2020-09-14,2020-09-14,Yes,AM,North Quad,Beckman Institute_228,West,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.app.goo.gl/bkp6McEAwJ4qw9tQ7
2020,9,2020-09-14,2020-09-14,Yes,AM,N/A,Fred Turner Student Services Building_188,South,Chestnut-sided Warbler_Setophaga pensylvanica,Alive,https://photos.app.goo.gl/JCwhUsKLUz2tTq8MA
2020,9,2020-09-14,2020-09-14,Yes,PM,South Quad,Integrated Bioprocessing Research Laboratory_1233,West,American Robin_Turdus migratorius,Dead,NA
2020,9,2020-09-14,2020-09-14,Yes,PM,South Quad,Education Building_160,West,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.app.goo.gl/rVawzUaG13CTEaPU9
2020,9,2020-09-15,2020-09-15,Yes,AM,South Quad,Temple Hoyne Buell Hall_339,West,Blackburnian Warbler_Setophaga fusca,Dead,https://photos.app.goo.gl/cHcU1ygxwUFQzH2c8
2020,9,2020-09-15,2020-09-15,Yes,AM,South Quad,Law Building_156,East,Red-eyed Vireo_Vireo olivaceus,Alive,https://photos.app.goo.gl/9wFneCpzLopv3sN3A
2020,9,2020-09-15,2020-09-15,Yes,AM,North Quad,Beckman Institute_228,East,Mourning Warbler_Geothlypis philadelphia,Dead,https://photos.app.goo.gl/V3A9hYK3qwczUgVFA
2020,9,2020-09-15,2020-09-15,Yes,AM,North Quad,Beckman Institute_228,North,Tennessee Warbler_Oreothlypis peregrina,Dead,https://photos.app.goo.gl/dCEED3AWUgwbSh456
2020,9,2020-09-15,2020-09-15,Yes,AM,North Quad,Beckman Institute_228,West,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.app.goo.gl/iXHyQNZSYtfN6ET37
2020,9,2020-09-15,2020-09-15,Yes,PM,North Quad,Beckman Institute_228,North,Black-and-white Warbler_Mniotilta varia,Dead,Side View
2020,9,2020-09-15,2020-09-15,Yes,PM,North Quad,Beckman Institute_228,West,Cape May Warbler_Setophaga tigrina,Dead,Side View
2020,9,2020-09-15,2020-09-15,Yes,PM,North Quad,Beckman Institute_228,West,Magnolia Warbler_Setophaga magnolia,Dead,Side View
2020,9,2020-09-15,2020-09-15,Yes,PM,North Quad,Electrical and Computer Engineering_409,North,Unidentifiable,Dead,Side View
2020,9,2020-09-15,2020-09-15,Yes,PM,North Quad,Electrical and Computer Engineering_409,South,Unidentifiable,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipM5RurNNCoQZhjItX3RGjmtH0BaHKefXJ4leMTP?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-15,2020-09-15,Yes,PM,Main Quad,Carl R. Woese Institute for Genomic Biology_1080,West,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipNlrlmGu2Gs-HAP3ACRksbRHmO228bPRxybrN9e?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-15,2020-09-15,Yes,PM,Main Quad,Carl R. Woese Institute for Genomic Biology_1080,North,Tennessee Warbler_Oreothlypis peregrina,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipNlrlmGu2Gs-HAP3ACRksbRHmO228bPRxybrN9e?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-15,2020-09-15,Yes,PM,Main Quad,Chemical & Life Sciences Laboratory_70,West,Bay-breasted Warbler_Setophaga castanea,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipPF8cPpMQtgcY8GKgK_WL5zXYiEr8YPSZJyh3Oo?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-15,2020-09-15,Yes,PM,Main Quad,Chemical & Life Sciences Laboratory_70,West,Unidentifiable,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipPKXWFyoL5sLJQLoO83bW_5gduoA-0j9slZHe_E?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-15,2020-09-15,Yes,PM,Main Quad,Chemical & Life Sciences Laboratory_70,West,Tennessee Warbler_Oreothlypis peregrina,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipP-eNBwSJLRuTWr6FfmD34A1n9rTBMZ7A2DXHeN?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-15,2020-09-15,Yes,PM,North Quad,North Campus Parking Deck_1094,North,House Sparrow_Passer domesticus,Dead,https://photos.app.goo.gl/MEzu5zyZuFh2MDmC6
2020,9,2020-09-15,2020-09-15,Yes,PM,North Quad,Beckman Institute_228,East,Bay-breasted Warbler_Setophaga castanea,Dead,Pic One  Two
2020,9,2020-09-15,2020-09-15,Yes,PM,North Quad,Electrical and Computer Engineering_409,East,Ovenbird_Seiurus aurocapilla,Dead,Pic One Two
2020,9,2020-09-15,2020-09-15,Yes,PM,South Quad,Business Instructional Facility_1206,South,NA,Alive,NA
2020,9,2020-09-15,2020-09-15,Yes,PM,South Quad,Agricultural Engineering Sciences Building_8,West,NA,Dead,NA
2020,9,2020-09-16,2020-09-16,Yes,AM,South Quad,Business Instructional Facility_1206,South,Unidentifiable,Dead,https://photos.app.goo.gl/snMemj1itUyXXrZJ7
2020,9,2020-09-16,2020-09-16,Yes,AM,South Quad,Law Building_156,North,Bay-breasted Warbler_Setophaga castanea,Dead,https://photos.app.goo.gl/Q5CDFg1T8efhfyzg6
2020,9,2020-09-16,2020-09-16,Yes,AM,North Quad,Beckman Institute_228,South,Magnolia Warbler_Setophaga magnolia,Dead,NA
2020,9,2020-09-16,2020-09-16,Yes,PM,South Quad,Agricultural Engineering Sciences Building_8,North,NA,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipOFmjqW2boH3sTxXHI0Hv6DjacHNKfPTD8bUgM0?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-16,2020-09-16,Yes,PM,South Quad,Education Building_160,North,Ruby-throated Hummingbird_Archilochus colubris,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipNwhP7_cr9Po_s8wIoCGq-DRwv_01tH5-YpySXP?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-16,2020-09-16,Yes,PM,South Quad,Krannert Art Museum_220,North,Tennessee Warbler_Oreothlypis peregrina,Alive,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipPiBm61OaMFdHp9vd7ClZt8MRcHIbNJfrOpx8wR?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-17,2020-09-17,Yes,AM,North Quad,Siebel Center for Computer Science_563,North,Ovenbird_Seiurus aurocapilla,Dead,Will add
2020,9,2020-09-17,2020-09-17,Yes,AM,North Quad,Beckman Institute_228,North,Gray-cheeked Thrush_Catharus minimus,Dead,NA
2020,9,2020-09-17,2020-09-17,Yes,AM,North Quad,Beckman Institute_228,North,Red-breasted Nuthatch_Sitta canadensis,Dead,NA
2020,9,2020-09-17,2020-09-17,Yes,AM,North Quad,Electrical and Computer Engineering_409,South,Bay-breasted Warbler_Setophaga castanea,Dead,NA
2020,9,2020-09-17,2020-09-17,Yes,AM,Main Quad,Morrill Hall_242,West,Swainson's Thrush_Catharus ustulatus,Alive,NA
2020,9,2020-09-17,2020-09-17,Yes,AM,North Quad,Beckman Institute_228,West,Red-eyed Vireo_Vireo olivaceus,Dead,NA
2020,9,2020-09-17,2020-09-17,Yes,AM,North Quad,Beckman Institute_228,West,Magnolia Warbler_Setophaga magnolia,Alive,"Did not get a pic, flew upon arrival"
2020,9,2020-09-17,2020-09-17,Yes,AM,South Quad,Temple Hoyne Buell Hall_339,West,Swainson's Thrush_Catharus ustulatus,Dead,One.       Two
2020,9,2020-09-17,2020-09-17,Yes,AM,South Quad,Law Building_156,North,Swainson's Thrush_Catharus ustulatus,Dead,1 2
2020,9,2020-09-17,2020-09-17,Yes,PM,South Quad,Krannert Art Museum_220,South,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipMTIwIADmt76gKX-rotpL48WGOM99_x5x0WMaY-?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-14,2020-09-14,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,2020-09-17,2020-09-17,Yes,PM,North Quad,Siebel Center for Computer Science_563,North,Ovenbird_Seiurus aurocapilla,Dead,https://photos.google.com/photo/AF1QipPn7X0hl-oIjAy7BuD3CQjKZ3gey-B3YUkx2TEN
2020,9,2020-09-17,2020-09-17,Yes,PM,North Quad,North Campus Parking Deck_1094,West,Thrush (?),Dead,https://photos.google.com/photo/AF1QipPV67G0jqT7WliZ1S7MKgdsBUnU03HCBeJt2wpP
2020,9,2020-09-17,2020-09-17,Yes,PM,North Quad,Beckman Institute_228,North,Red-breasted Nuthatch_Sitta canadensis,Dead,https://photos.google.com/photo/AF1QipOr6-WkhyUz69gjtresW3BfIlq9YBXHoGtICTJx
2020,9,2020-09-17,2020-09-17,Yes,PM,North Quad,Coordinated Science Laboratory_148,North,Hermit Thrush_Catharus guttatus (?),Dead,https://photos.google.com/photo/AF1QipNe5e36Q3jqQNMFZFzILeEWYPgOr3780xL0zWw4
2020,9,2020-09-18,2020-09-18,Yes,AM,North Quad,Electrical and Computer Engineering_409,South,Ovenbird_Seiurus aurocapilla,Alive,NA
2020,9,2020-09-18,2020-09-18,Yes,AM,North Quad,Beckman Institute_228,North,Swainson's Thrush_Catharus ustulatus,Dead,Will add pictures
2020,9,2020-09-18,2020-09-18,Yes,AM,North Quad,Beckman Institute_228,North,American Redstart_Setophaga ruticilla,Dead,NA
2020,9,2020-09-18,2020-09-18,Yes,AM,North Quad,Beckman Institute_228,West,Swainson's Thrush_Catharus ustulatus,Alive,NA
2020,9,2020-09-18,2020-09-18,Yes,AM,South Quad,Integrated Bioprocessing Research Laboratory_1233,West,Unidentifiable,Dead,https://photos.app.goo.gl/tn3HBHRKbVuVc9Z78
2020,9,2020-09-18,2020-09-18,Yes,AM,South Quad,Business Instructional Facility_1206,South,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.app.goo.gl/CWyZDiPg2yUJbDoS6
2020,9,2020-09-18,2020-09-18,Yes,AM,South Quad,Business Instructional Facility_1206,South,Nashville Warbler_Oreothlypis ruficapilla,Alive,https://photos.app.goo.gl/6LDT22JQVJFARxNx8
2020,9,2020-09-18,2020-09-18,Yes,AM,South Quad,Law Building_156,East,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.app.goo.gl/xSdmvUyVuAeH3PaR6
2020,9,2020-09-18,2020-09-18,Yes,PM,South Quad,Agricultural Engineering Sciences Building_8,East,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.app.goo.gl/4DeXNcgAbymBLkvR8
2020,9,2020-09-18,2020-09-18,Yes,PM,South Quad,Temple Hoyne Buell Hall_339,West,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.app.goo.gl/bmCsRwY8dp5VBDaFA
2020,9,2020-09-18,2020-09-18,Yes,PM,South Quad,Education Building_160,North,Red-breasted Nuthatch_Sitta canadensis,Dead,https://photos.app.goo.gl/8uDYRuSme8kBgArs7
2020,9,2020-09-18,2020-09-18,Yes,PM,South Quad,Education Building_160,West,Ovenbird_Seiurus aurocapilla,Dead,https://photos.app.goo.gl/1dSWf11Rz4q6dUnX7
2020,9,2020-09-18,2020-09-18,Yes,PM,South Quad,Business Instructional Facility_1206,South,Red-breasted Nuthatch_Sitta canadensis,Dead,https://photos.app.goo.gl/pHAHynrpiePFbYxW6
2020,9,2020-09-18,2020-09-18,Yes,PM,South Quad,Law Building_156,North,Blackpoll Warbler_Setophaga striata,Dead,https://photos.app.goo.gl/fH6P5hYBu6rs1BJ39
2020,9,2020-09-19,2020-09-19,Yes,AM,South Quad,Agricultural Engineering Sciences Building_8,East,Ovenbird_Seiurus aurocapilla,Alive,NA
2020,9,2020-09-19,2020-09-19,Yes,AM,South Quad,Agricultural Engineering Sciences Building_8,East,Pine Warbler_Setophaga pinus,Dead,https://photos.app.goo.gl/77MQBb35fsmmJQQU6
2020,9,2020-09-19,2020-09-19,Yes,AM,South Quad,Temple Hoyne Buell Hall_339,West,Rose-breasted Grosbeak_Pheucticus ludovicianus,Dead,https://photos.app.goo.gl/MFvGJavrvRBBkvMH7
2020,9,2020-09-19,2020-09-19,Yes,AM,South Quad,Education Building_160,West,Ovenbird_Seiurus aurocapilla,Dead,https://photos.app.goo.gl/j1rn237rH5syZGdc9
2020,9,2020-09-19,2020-09-19,Yes,AM,South Quad,Business Instructional Facility_1206,South,Nashville Warbler_Oreothlypis ruficapilla,Dead,https://photos.app.goo.gl/56Dxeqww899MpRJfA
2020,9,2020-09-19,2020-09-19,Yes,AM,South Quad,Business Instructional Facility_1206,South,Chestnut-sided Warbler_Setophaga pensylvanica,Dead,https://photos.app.goo.gl/56Dxeqww899MpRJfA
2020,9,2020-09-19,2020-09-19,Yes,AM,Main Quad,Carl R. Woese Institute for Genomic Biology_1080,North,Tennessee Warbler_Oreothlypis peregrina,Dead,https://photos.app.goo.gl/xtXYgrT83abHWCGv7
2020,9,2020-09-19,2020-09-19,Yes,PM,North Quad,National Center for Supercomputing Applications_564,North,Rose-breasted Grosbeak_Pheucticus ludovicianus,Dead,https://photos.app.goo.gl/Ujv7JR1N7CVPedjd7
2020,9,2020-09-19,2020-09-19,Yes,PM,North Quad,National Center for Supercomputing Applications_564,North,Rose-breasted Grosbeak_Pheucticus ludovicianus,Dead,https://photos.app.goo.gl/SWhjCbDzEaiAo4Dd9
2020,9,2020-09-19,2020-09-19,Yes,PM,North Quad,Beckman Institute_228,West,Scarlet Tanager_Piranga olivacea,Dead,https://photos.app.goo.gl/pvnUfXDFex5EyN1w5
2020,9,2020-09-19,2020-09-19,NA,PM,NA,Newmark Civil Engineering Building_24,East,NA,Dead,NA
2020,9,2020-09-19,2020-09-19,NA,PM,NA,Carl R. Woese Institute for Genomic Biology_1080,West,NA,Dead,NA
2020,9,2020-09-19,2020-09-19,Yes,PM,South Quad,Law Building_156,North,NA,Dead,NA
2020,9,2020-09-19,2020-09-19,Yes,PM,South Quad,Temple Hoyne Buell Hall_339,South,NA,Dead,NA
2020,9,2020-09-19,2020-09-19,Yes,PM,South Quad,Agricultural Engineering Sciences Building_8,West,NA,Dead,NA
2020,9,2020-09-19,2020-09-19,NA,PM,NA,Illini Union Bookstore_106,North,NA,Dead,NA
2020,9,2020-09-19,2020-09-19,Yes,AM,North Quad,North Campus Parking Deck_1094,North,Nashville Warbler_Oreothlypis ruficapilla,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipPZDTcFBuCTFRKLV17s1uaejhs8ib8yRLBnWlbu?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-19,2020-09-19,Yes,AM,North Quad,North Campus Parking Deck_1094,North,Nashville Warbler_Oreothlypis ruficapilla,Alive,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipNG8VjVpuMKi8bXnqtFaPI_M-G024_yNh-bUImj?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-19,2020-09-19,Yes,AM,North Quad,Beckman Institute_228,West,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipP5xVJ06a4ar8Jip13JKGzIPnkkftimI004Fnu7?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-19,2020-09-19,Yes,AM,North Quad,Beckman Institute_228,West,Mourning Warbler_Geothlypis philadelphia,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipMkbQyDvtaBrBGFaOQim8qtqq92nlTzrNWf1I7E?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-19,2020-09-19,Yes,AM,North Quad,Coordinated Science Laboratory_148,North,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipPl2JtL_Lwb3V2WCq1nNMJ6fuB7Gpt4X9PKiRBP?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-19,2020-09-19,Yes,AM,North Quad,Coordinated Science Laboratory_148,West,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipMrUUwmgKLb-IBvKGhGcyscB2kGEb8OEPKphGcY?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
